trade_id,symbol,direction,sub_strategy_name,vol_contracts,underlying_quantity,entry_price,exit_price,min_profit_tp_price,stop_loss_price,open_time,close_time,duration_seconds,notional_value_usdt,margin_used_usdt,fee_total_usdt,realized_pnl_usdt,realized_pnl_inr,roe_percentage,exit_reason,balance_after_trade_usdt
1,TRUMP_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,0.2,1.661,1.664,1.664,1.658,2026-07-01 00:28:59 UTC,2026-07-01 00:30:42 UTC,102.1,0.3322,0.0044,0.0,0.0006,0.06,13.55,MIN_PROFIT_TP_HIT,0.0706
2,TRUMP_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,0.2,1.664,1.667,1.661,1.667,2026-07-01 00:36:59 UTC,2026-07-01 00:46:07 UTC,547.8,0.3328,0.0044,0.0,-0.0006,-0.06,-13.52,STOP_LOSS_HIT,0.07
3,TRUMP_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,0.2,1.669,1.666,1.666,1.672,2026-07-01 00:55:59 UTC,2026-07-01 00:56:42 UTC,42.69,0.3338,0.0045,0.0,0.0006,0.06,13.48,MIN_PROFIT_TP_HIT,0.0706
4,TRUMP_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,0.2,1.667,1.664,1.67,1.664,2026-07-01 01:01:59 UTC,2026-07-01 01:04:18 UTC,138.48,0.3334,0.0044,0.0,-0.0006,-0.06,-13.5,STOP_LOSS_HIT,0.07
5,TRUMP_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,0.2,1.661,1.658,1.664,1.658,2026-07-01 01:09:59 UTC,2026-07-01 01:10:40 UTC,40.68,0.3322,0.0044,0.0,-0.0006,-0.06,-13.55,STOP_LOSS_HIT,0.0694
6,TRUMP_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,0.2,1.645,1.648,1.648,1.642,2026-07-01 01:14:59 UTC,2026-07-01 01:15:04 UTC,4.55,0.329,0.0044,0.0,0.0006,0.06,13.68,MIN_PROFIT_TP_HIT,0.07
7,TRUMP_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,0.2,1.658,1.655,1.655,1.661,2026-07-01 01:22:59 UTC,2026-07-01 01:24:25 UTC,85.15,0.3316,0.0044,0.0,0.0006,0.06,13.57,MIN_PROFIT_TP_HIT,0.0706
8,TRUMP_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,0.2,1.658,1.661,1.655,1.661,2026-07-01 01:34:59 UTC,2026-07-01 01:35:33 UTC,33.84,0.3316,0.0044,0.0,-0.0006,-0.06,-13.57,STOP_LOSS_HIT,0.07
9,TRUMP_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,0.2,1.676,1.673,1.673,1.679,2026-07-01 01:47:59 UTC,2026-07-01 01:50:12 UTC,132.67,0.3352,0.0045,0.0,0.0006,0.06,13.42,MIN_PROFIT_TP_HIT,0.0706
10,TRUMP_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,0.2,1.676,1.679,1.679,1.673,2026-07-01 01:52:59 UTC,2026-07-01 01:53:55 UTC,55.0,0.3352,0.0045,0.0,0.0006,0.06,13.42,MIN_PROFIT_TP_HIT,0.0712
